filename,width,height,class,xmin,ymin,xmax,ymax
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,215,116,246,159
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,195,79,226,137
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,178,5,232,109
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,235,25,282,104
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,298,61,323,98
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,328,50,351,80
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,354,76,384,130
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,391,60,415,101
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,471,246,526,318
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,502,196,547,256
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,599,355,640,455
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,395,149,441,209
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,428,57,460,129
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,460,34,498,117
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,415,41,438,84
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,516,4,557,62
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,492,30,509,60
10_mp4-15_jpg.rf.7c56c088a40d06ad42da2024516df7d9.jpg,640,640,Vehicle,354,26,375,55
test3_mp4-14_jpg.rf.7dba2ba74b966aaf179fa73557acbe79.jpg,640,640,Vehicle,201,240,228,278
test3_mp4-14_jpg.rf.7dba2ba74b966aaf179fa73557acbe79.jpg,640,640,Vehicle,192,154,205,174
test3_mp4-14_jpg.rf.7dba2ba74b966aaf179fa73557acbe79.jpg,640,640,Vehicle,306,221,331,256
test3_mp4-14_jpg.rf.7dba2ba74b966aaf179fa73557acbe79.jpg,640,640,Vehicle,371,240,399,276
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,389,472,447,558
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,257,474,311,558
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,522,424,577,489
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,560,560,639,640
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,170,399,208,452
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,109,384,147,444
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,123,340,151,388
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,171,341,202,387
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,236,348,267,402
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,216,302,240,351
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,165,306,191,349
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,351,335,382,376
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,431,348,457,395
4_mp4-3_jpg.rf.7eeb9f783d65ed301251957118f8b979.jpg,640,640,Vehicle,456,322,485,356
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,366,404,444,516
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,484,536,579,640
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,519,455,600,572
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,566,371,634,460
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,538,328,600,415
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,531,236,577,311
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,579,175,620,236
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,512,182,550,242
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,446,222,493,287
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,493,154,527,206
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,425,148,462,200
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,410,126,440,169
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,527,124,560,171
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,496,110,522,149
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,444,56,486,122
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,401,80,431,126
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,385,43,419,105
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,364,88,390,124
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,86,280,147,370
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,4,157,88,326
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,221,218,272,305
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,174,195,218,255
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,264,193,309,261
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,283,145,318,194
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,208,139,241,192
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,145,22,194,162
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,214,103,246,143
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,255,75,279,120
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,232,57,252,99
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,191,58,215,98
10_mp4-28_jpg.rf.7d87467428bd81c5ec26717ae744e02f.jpg,640,640,Vehicle,116,46,136,78
12_mp4-31_jpg.rf.79ff9b9516a541426045d697c7870e86.jpg,640,640,Vehicle,216,273,320,430
12_mp4-31_jpg.rf.79ff9b9516a541426045d697c7870e86.jpg,640,640,Vehicle,355,144,386,172
12_mp4-31_jpg.rf.79ff9b9516a541426045d697c7870e86.jpg,640,640,Vehicle,48,173,85,201
7_mp4-15_jpg.rf.81f129cc66a954087df13ff7468586b6.jpg,640,640,Vehicle,277,290,351,362
7_mp4-15_jpg.rf.81f129cc66a954087df13ff7468586b6.jpg,640,640,Vehicle,458,222,535,284
7_mp4-15_jpg.rf.81f129cc66a954087df13ff7468586b6.jpg,640,640,Vehicle,476,156,523,198
7_mp4-15_jpg.rf.81f129cc66a954087df13ff7468586b6.jpg,640,640,Vehicle,436,113,468,148
7_mp4-15_jpg.rf.81f129cc66a954087df13ff7468586b6.jpg,640,640,Vehicle,396,118,428,151
6_mp4-15_jpg.rf.8004ad58a025777c63c98e28c7f97a40.jpg,640,640,Vehicle,281,359,327,459
6_mp4-15_jpg.rf.8004ad58a025777c63c98e28c7f97a40.jpg,640,640,Vehicle,393,415,432,463
6_mp4-15_jpg.rf.8004ad58a025777c63c98e28c7f97a40.jpg,640,640,Vehicle,343,386,364,422
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,356,578,421,640
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,429,529,479,593
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,481,492,528,551
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,396,476,437,531
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,332,495,382,564
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,382,425,412,465
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,324,429,352,462
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,320,405,344,430
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,360,392,380,422
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,405,355,447,435
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,175,422,204,471
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,141,402,169,441
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,197,401,220,433
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,244,380,266,409
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,217,368,235,394
test_mp4-14_jpg.rf.876c4d185778e2911d9694222fe005e6.jpg,640,640,Vehicle,187,361,203,385
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,519,453,640,640
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,448,560,504,638
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,363,602,414,640
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,354,463,395,557
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,420,490,455,537
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,474,480,514,538
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,452,455,485,508
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,441,422,477,475
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,396,455,426,496
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,397,435,420,458
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,180,472,214,528
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,150,450,177,495
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,257,453,287,503
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,270,418,293,450
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,243,388,265,418
test2_mp4-17_jpg.rf.87e0a998a8066c932ba7dce5edf06fbb.jpg,640,640,Vehicle,281,389,299,414
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,355,365,395,434
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,325,312,351,355
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,360,247,377,269
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,390,238,404,260
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,396,210,406,225
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,382,202,392,215
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,119,390,186,483
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,45,362,110,430
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,120,350,173,403
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,193,355,243,415
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,145,251,207,343
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,262,280,289,320
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,228,280,255,314
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,211,263,234,296
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,288,267,312,299
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,267,255,288,281
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,246,250,266,276
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,270,218,297,250
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,295,238,311,257
8_mp4-43_jpg.rf.7efe27cd84227a7064943a3fa528be0c.jpg,640,640,Vehicle,315,246,330,267
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,0,510,122,640
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,134,328,209,415
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,69,302,137,366
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,137,244,182,295
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,176,257,235,314
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,226,188,263,229
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,196,171,226,208
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,246,154,279,181
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,211,435,303,519
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,238,365,319,437
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,367,393,445,463
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,376,474,505,586
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,527,441,627,523
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,466,349,546,413
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,438,290,506,347
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,355,292,417,343
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,349,263,404,308
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,344,201,393,279
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,410,233,457,276
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,396,206,437,239
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,495,231,541,269
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,584,305,640,358
5_mp4-7_jpg.rf.8624d28bb3c29c80ec9283fdab5f19e8.jpg,640,640,Vehicle,464,207,505,234
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,527,347,614,425
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,339,514,456,625
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,188,390,270,468
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,312,360,391,434
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,409,297,477,360
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,0,481,97,584
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,54,374,160,462
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,211,328,287,384
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,226,233,287,338
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,154,275,215,330
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,40,267,100,318
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,102,232,147,271
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,90,203,128,236
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,318,283,377,328
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,314,253,367,294
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,382,231,436,284
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,449,228,497,275
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,425,190,462,228
5_mp4-2_jpg.rf.80ba24bc2c575533fd8859a640c4e6b7.jpg,640,640,Vehicle,377,192,417,231
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,286,508,327,608
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,277,305,302,360
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,363,119,407,201
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,435,205,455,238
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,302,165,320,195
13_mp4-6_jpg.rf.8754cfc4bf82ba3d680be9ed0db01c2a.jpg,640,640,Vehicle,276,162,291,195
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,552,279,608,385
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,347,468,435,581
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,490,246,539,311
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,436,225,483,283
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,429,171,468,221
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,411,142,447,191
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,516,140,582,286
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,577,74,640,249
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,478,135,509,192
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,452,116,480,166
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,432,105,464,144
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,369,62,391,103
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,178,189,222,255
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,0,270,41,357
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,162,133,195,182
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,156,104,187,149
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,181,70,205,101
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,164,46,188,81
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,117,46,142,78
10_mp4-2_jpg.rf.82a65b2ef22f38a52ab4a45b6734bd7f.jpg,640,640,Vehicle,113,18,133,51
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,494,372,530,427
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,495,343,521,388
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,547,311,570,350
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,612,285,632,315
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,399,358,438,418
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,451,308,470,341
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,409,310,432,347
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,342,267,375,339
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,316,315,348,365
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,272,328,301,367
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,228,401,288,504
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,164,389,213,462
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,23,385,73,444
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,88,330,125,376
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,170,307,195,341
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,115,323,141,358
4_mp4-11_jpg.rf.7cc9e1487681533dd2c730a56c47197c.jpg,640,640,Vehicle,148,297,175,330
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,427,571,473,640
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,276,539,307,632
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,414,524,431,553
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,342,434,386,493
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,356,514,373,546
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,226,452,252,504
13_mp4-20_jpg.rf.7d2bfe84c01a840512582754c5b32608.jpg,640,640,Vehicle,253,456,273,498
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,182,313,217,369
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,360,538,465,640
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,200,238,226,276
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,261,233,283,272
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,454,407,525,507
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,455,346,514,412
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,453,297,502,357
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,381,328,430,388
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,348,282,379,327
8_mp4-2_jpg.rf.8462155edecc784ea2e3184fa218afb7.jpg,640,640,Vehicle,558,533,640,640
test2_mp4-11_jpg.rf.87755ad3684d15a90b06f8a10c54fabd.jpg,640,640,Vehicle,92,508,177,640
test2_mp4-11_jpg.rf.87755ad3684d15a90b06f8a10c54fabd.jpg,640,640,Vehicle,243,442,282,534
test2_mp4-11_jpg.rf.87755ad3684d15a90b06f8a10c54fabd.jpg,640,640,Vehicle,280,397,297,423
test2_mp4-11_jpg.rf.87755ad3684d15a90b06f8a10c54fabd.jpg,640,640,Vehicle,239,385,259,416
test2_mp4-11_jpg.rf.87755ad3684d15a90b06f8a10c54fabd.jpg,640,640,Vehicle,281,376,297,397
